variant,pooling,seed,fit_count,val_fraction,n_fit,n_val,n_test_benign,n_attack,scaler,pca_dim,detector,detector_params,threshold_method,quantile,auc,precision,recall,f1,fpr,threshold,tp,fp,tn,fn
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.9942857142857143,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,0.0158433142669423,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.78,0.9914285714285714,0.8928571428571429,1.0,0.9433962264150945,0.21428571428571427,-0.026514805145723234,25,3,11,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.8,0.8,0.9914285714285714,0.8928571428571429,1.0,0.9433962264150945,0.21428571428571427,-0.023172430033934155,25,3,11,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.82,0.82,0.9914285714285714,0.8928571428571429,1.0,0.9433962264150945,0.21428571428571427,-0.01425406499153892,25,3,11,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.85,0.85,0.9914285714285714,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,-0.0008765174279459914,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.88,0.9914285714285714,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,0.008015881297307499,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9,0.9914285714285714,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,0.010206523082193664,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.9942857142857143,0.8333333333333334,1.0,0.9090909090909091,0.35714285714285715,-0.018155382037380503,25,5,9,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.9942857142857143,0.8620689655172413,1.0,0.9259259259259259,0.2857142857142857,-0.014902003623054327,25,4,10,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.9942857142857143,0.8928571428571429,1.0,0.9433962264150945,0.21428571428571427,-0.00838577857099056,25,3,11,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.9942857142857143,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,0.0013885590071051473,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.9942857142857143,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,0.0073009506877769175,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.9942857142857143,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,0.00802425689370484,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.78,0.78,0.9914285714285714,0.8620689655172413,1.0,0.9259259259259259,0.2857142857142857,-0.026649539170501425,25,4,10,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.8,0.8,0.9914285714285714,0.8620689655172413,1.0,0.9259259259259259,0.2857142857142857,-0.02273009124100167,25,4,10,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.82,0.82,0.9914285714285714,0.8928571428571429,1.0,0.9433962264150945,0.21428571428571427,-0.012269661524441625,25,3,11,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.85,0.85,0.9914285714285714,0.9259259259259259,1.0,0.9615384615384615,0.14285714285714285,0.003420983050398535,25,2,12,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.88,0.9914285714285714,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,0.012726842937046155,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9,0.9914285714285714,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,0.013610095621317486,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.9942857142857143,0.8333333333333334,1.0,0.9090909090909091,0.35714285714285715,-0.018155382037380503,25,5,9,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.9942857142857143,0.8620689655172413,1.0,0.9259259259259259,0.2857142857142857,-0.014902003623054327,25,4,10,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.9942857142857143,0.8928571428571429,1.0,0.9433962264150945,0.21428571428571427,-0.00838577857099056,25,3,11,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.9942857142857143,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,0.0013885590071051473,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.9942857142857143,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,0.0073009506877769175,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.9942857142857143,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,0.00802425689370484,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.78,0.9914285714285714,0.8620689655172413,1.0,0.9259259259259259,0.2857142857142857,-0.026649539170501425,25,4,10,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.8,0.8,0.9914285714285714,0.8620689655172413,1.0,0.9259259259259259,0.2857142857142857,-0.02273009124100167,25,4,10,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.82,0.82,0.9914285714285714,0.8928571428571429,1.0,0.9433962264150945,0.21428571428571427,-0.012269661524441625,25,3,11,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.85,0.85,0.9914285714285714,0.9259259259259259,1.0,0.9615384615384615,0.14285714285714285,0.003420983050398535,25,2,12,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.88,0.9914285714285714,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,0.012726842937046155,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9,0.9914285714285714,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,0.013610095621317486,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.9942857142857143,0.8064516129032258,1.0,0.8928571428571428,0.42857142857142855,-0.017084657908209063,25,6,8,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.9942857142857143,0.8620689655172413,1.0,0.9259259259259259,0.2857142857142857,-0.014904624783844078,25,4,10,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.9942857142857143,0.8928571428571429,1.0,0.9433962264150945,0.21428571428571427,-0.0078094575813801945,25,3,11,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.9942857142857143,0.9259259259259259,1.0,0.9615384615384615,0.14285714285714285,0.0028332932223156942,25,2,12,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.9942857142857143,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,0.009460475653616648,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.9942857142857143,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,0.0105322902974882,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.78,0.78,0.9914285714285714,0.8620689655172413,1.0,0.9259259259259259,0.2857142857142857,-0.021839438629124734,25,4,10,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.8,0.8,0.9914285714285714,0.8928571428571429,1.0,0.9433962264150945,0.21428571428571427,-0.016285897712973507,25,3,11,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.82,0.82,0.9914285714285714,0.8928571428571429,1.0,0.9433962264150945,0.21428571428571427,-0.011664580478516689,25,3,11,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.85,0.85,0.9914285714285714,0.8928571428571429,1.0,0.9433962264150945,0.21428571428571427,-0.0047326046268314215,25,3,11,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.88,0.9914285714285714,0.9259259259259259,1.0,0.9615384615384615,0.14285714285714285,0.001285182941123667,25,2,12,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9,0.9914285714285714,0.9259259259259259,1.0,0.9615384615384615,0.14285714285714285,0.004535217749985276,25,2,12,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.9942857142857143,0.8064516129032258,1.0,0.8928571428571428,0.42857142857142855,-0.017084657908209063,25,6,8,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.9942857142857143,0.8620689655172413,1.0,0.9259259259259259,0.2857142857142857,-0.014904624783844078,25,4,10,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.9942857142857143,0.8928571428571429,1.0,0.9433962264150945,0.21428571428571427,-0.0078094575813801945,25,3,11,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.9942857142857143,0.9259259259259259,1.0,0.9615384615384615,0.14285714285714285,0.0028332932223156942,25,2,12,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.9942857142857143,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,0.009460475653616648,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.9942857142857143,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,0.0105322902974882,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.78,0.9914285714285714,0.8620689655172413,1.0,0.9259259259259259,0.2857142857142857,-0.021839438629124734,25,4,10,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.8,0.8,0.9914285714285714,0.8928571428571429,1.0,0.9433962264150945,0.21428571428571427,-0.016285897712973507,25,3,11,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.82,0.82,0.9914285714285714,0.8928571428571429,1.0,0.9433962264150945,0.21428571428571427,-0.011664580478516689,25,3,11,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.85,0.85,0.9914285714285714,0.8928571428571429,1.0,0.9433962264150945,0.21428571428571427,-0.0047326046268314215,25,3,11,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.88,0.9914285714285714,0.9259259259259259,1.0,0.9615384615384615,0.14285714285714285,0.001285182941123667,25,2,12,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9,0.9914285714285714,0.9259259259259259,1.0,0.9615384615384615,0.14285714285714285,0.004535217749985276,25,2,12,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,knn,k=5,benign-q0.78,0.78,0.9971428571428571,0.8928571428571429,1.0,0.9433962264150945,0.21428571428571427,7.793456775217662,25,3,11,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,knn,k=5,benign-q0.8,0.8,0.9971428571428571,0.8928571428571429,1.0,0.9433962264150945,0.21428571428571427,7.953161453133551,25,3,11,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,knn,k=5,benign-q0.82,0.82,0.9971428571428571,0.9259259259259259,1.0,0.9615384615384615,0.14285714285714285,8.03873587095689,25,2,12,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,knn,k=5,benign-q0.85,0.85,0.9971428571428571,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,8.1670974976919,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,knn,k=5,benign-q0.88,0.88,0.9971428571428571,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,8.461243733036628,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,knn,k=5,benign-q0.9,0.9,0.9971428571428571,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,8.795495063774545,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,knn,k=10,benign-q0.78,0.78,0.9971428571428571,0.8928571428571429,1.0,0.9433962264150945,0.21428571428571427,8.170362211261645,25,3,11,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,knn,k=10,benign-q0.8,0.8,0.9971428571428571,0.8928571428571429,1.0,0.9433962264150945,0.21428571428571427,8.329922652051467,25,3,11,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,knn,k=10,benign-q0.82,0.82,0.9971428571428571,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,8.48600847880231,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,knn,k=10,benign-q0.85,0.85,0.9971428571428571,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,8.720137218928574,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,knn,k=10,benign-q0.88,0.88,0.9971428571428571,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,9.022176692325159,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,knn,k=10,benign-q0.9,0.9,0.9971428571428571,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,9.280128618981482,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,knn,k=15,benign-q0.78,0.78,0.9971428571428571,0.8928571428571429,1.0,0.9433962264150945,0.21428571428571427,8.492180698829884,25,3,11,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,knn,k=15,benign-q0.8,0.8,0.9971428571428571,0.8928571428571429,1.0,0.9433962264150945,0.21428571428571427,8.69742330343537,25,3,11,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,knn,k=15,benign-q0.82,0.82,0.9971428571428571,0.9259259259259259,1.0,0.9615384615384615,0.14285714285714285,8.79354430774268,25,2,12,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,knn,k=15,benign-q0.85,0.85,0.9971428571428571,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,8.937725814203644,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,knn,k=15,benign-q0.88,0.88,0.9971428571428571,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,9.188111825734172,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,32,knn,k=15,benign-q0.9,0.9,0.9971428571428571,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,9.443539587645827,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,40,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.9942857142857143,0.8333333333333334,1.0,0.9090909090909091,0.35714285714285715,-0.011368724886378025,25,5,9,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,40,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.9942857142857143,0.8620689655172413,1.0,0.9259259259259259,0.2857142857142857,-0.010368535047623306,25,4,10,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,40,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.9942857142857143,0.8620689655172413,1.0,0.9259259259259259,0.2857142857142857,-0.0038595651641403174,25,4,10,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,40,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.9942857142857143,0.8620689655172413,1.0,0.9259259259259259,0.2857142857142857,0.0059038896610842245,25,4,10,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,40,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.9942857142857143,0.8928571428571429,1.0,0.9433962264150945,0.21428571428571427,0.012438779894344162,25,3,11,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,40,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.9942857142857143,0.9615384615384616,1.0,0.9803921568627451,0.07142857142857142,0.01410490288988031,25,1,13,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,40,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.78,0.78,0.9971428571428571,0.9259259259259259,1.0,0.9615384615384615,0.14285714285714285,-0.00485629437381188,25,2,12,0
gaussian_edge0,global,0,95,0.55,95,16,14,25,standard,40,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.8,0.8,0.9971428571428571,0.9259259259259259,1.0,0.9615384615384615,0.14285714285714285,-0.004403390165867382,25,2,12,0
