variant,pooling,fit_count,val_fraction,scaler,pca_dim,detector,detector_params,threshold_method,auc_mean,auc_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,fpr_mean,fpr_std,tp_mean,tp_std,fp_mean,fp_std,tn_mean,tn_std,fn_mean,fn_std
gaussian_edge0,global,95,0.6,standard,24,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.8,0.9686666666666668,0.031144823004794875,0.9018567639257296,0.060892521396546426,0.976,0.03577708763999664,0.9354575163398693,0.014392385906017225,0.2333333333333333,0.14907119849998596,24.4,0.8944271909999156,2.8,1.788854381999832,9.2,1.7888543819998315,0.6,0.8944271909999159
gaussian_edge0,global,95,0.6,standard,24,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.8,0.9686666666666668,0.031144823004794875,0.9018567639257296,0.060892521396546426,0.976,0.03577708763999664,0.9354575163398693,0.014392385906017225,0.2333333333333333,0.14907119849998596,24.4,0.8944271909999156,2.8,1.788854381999832,9.2,1.7888543819998315,0.6,0.8944271909999159
mask_edge0,global,100,0.55,robust,24,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.85,0.9854545454545456,0.028632755905497482,0.9415343915343914,0.055274547562016836,0.9359999999999999,0.0726636084983398,0.9354450604114612,0.01870437230372087,0.14545454545454545,0.1378704626191191,23.4,1.8165902124584952,1.6,1.51657508881031,9.4,1.51657508881031,1.6,1.8165902124584952
mask_edge0,global,100,0.55,robust,24,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.85,0.9854545454545456,0.028632755905497482,0.9415343915343914,0.055274547562016836,0.9359999999999999,0.0726636084983398,0.9354450604114612,0.01870437230372087,0.14545454545454545,0.1378704626191191,23.4,1.8165902124584952,1.6,1.51657508881031,9.4,1.51657508881031,1.6,1.8165902124584952
gaussian_edge0,global,100,0.65,robust,24,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.8,0.9502222222222223,0.043930360153427814,0.8915343915343914,0.02437238858821204,0.984,0.021908902300206656,0.9354136429608128,0.02149070086351362,0.3333333333333333,0.0785674201318386,24.6,0.5477225575051662,3.0,0.7071067811865476,6.0,0.7071067811865476,0.4,0.5477225575051662
gaussian_edge0,global,100,0.65,robust,24,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.8,0.9502222222222223,0.043930360153427814,0.8915343915343914,0.02437238858821204,0.984,0.021908902300206656,0.9354136429608128,0.02149070086351362,0.3333333333333333,0.0785674201318386,24.6,0.5477225575051662,3.0,0.7071067811865476,6.0,0.7071067811865476,0.4,0.5477225575051662
mask_edge0,global,95,0.55,robust,24,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.9748571428571429,0.017190410235990175,0.8917582417582418,0.023359727109320178,0.984,0.021908902300206676,0.9354051054384017,0.016655566243999304,0.21428571428571427,0.050507627227610534,24.6,0.5477225575051664,3.0,0.7071067811865476,11.0,0.7071067811865476,0.4,0.5477225575051661
mask_edge0,global,95,0.55,robust,24,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.9748571428571429,0.017190410235990175,0.8917582417582418,0.023359727109320178,0.984,0.021908902300206676,0.9354051054384017,0.016655566243999304,0.21428571428571427,0.050507627227610534,24.6,0.5477225575051664,3.0,0.7071067811865476,11.0,0.7071067811865476,0.4,0.5477225575051661
gaussian_edge0,global,95,0.55,standard,40,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.976,0.027523644751525272,0.9375387205387206,0.0305279262158736,0.9359999999999999,0.06066300355241239,0.9354015832192124,0.028272994022808622,0.11428571428571428,0.06388765649999399,23.4,1.5165750888103102,1.6,0.8944271909999159,12.4,0.8944271909999161,1.6,1.51657508881031
gaussian_edge0,global,95,0.55,standard,40,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.976,0.027523644751525272,0.9375387205387206,0.0305279262158736,0.9359999999999999,0.06066300355241239,0.9354015832192124,0.028272994022808622,0.11428571428571428,0.06388765649999399,23.4,1.5165750888103102,1.6,0.8944271909999159,12.4,0.8944271909999161,1.6,1.51657508881031
gaussian_edge0,global,105,0.55,standard,24,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9644444444444445,0.032810717911629775,0.9311552376769768,0.02603841926246218,0.944,0.0779743547584717,0.9353513674870559,0.029694785919620464,0.2,0.09296222517045283,23.6,1.9493588689617931,1.8,0.8366600265340756,7.2,0.8366600265340756,1.4,1.949358868961793
gaussian_edge0,global,105,0.55,standard,24,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9644444444444445,0.032810717911629775,0.9311552376769768,0.02603841926246218,0.944,0.0779743547584717,0.9353513674870559,0.029694785919620464,0.2,0.09296222517045283,23.6,1.9493588689617931,1.8,0.8366600265340756,7.2,0.8366600265340756,1.4,1.949358868961793
gaussian_edge0,global,95,0.6,standard,32,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.982,0.027848798098940565,0.901176792556103,0.057107529601075104,0.976,0.03577708763999664,0.9353316669354406,0.015175872722802715,0.2333333333333333,0.13693063937629152,24.4,0.8944271909999156,2.8,1.6431676725154984,9.2,1.6431676725154982,0.6,0.8944271909999159
gaussian_edge0,global,95,0.6,standard,32,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.78,0.982,0.027848798098940565,0.901176792556103,0.057107529601075104,0.976,0.03577708763999664,0.9353316669354406,0.015175872722802715,0.2333333333333333,0.13693063937629152,24.4,0.8944271909999156,2.8,1.6431676725154984,9.2,1.6431676725154982,0.6,0.8944271909999159
mask_edge0,global,95,0.6,standard,24,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.9720000000000001,0.03579261252145627,0.9080035366931918,0.06964124355206634,0.968,0.03346640106136302,0.935313891213051,0.033384685299201626,0.21666666666666665,0.1728036779443977,24.2,0.8366600265340759,2.6,2.073644135332772,9.4,2.073644135332772,0.8,0.8366600265340756
mask_edge0,global,95,0.6,standard,24,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.9720000000000001,0.03579261252145627,0.9080035366931918,0.06964124355206634,0.968,0.03346640106136302,0.935313891213051,0.033384685299201626,0.21666666666666665,0.1728036779443977,24.2,0.8366600265340759,2.6,2.073644135332772,9.4,2.073644135332772,0.8,0.8366600265340756
gaussian_edge0,global,95,0.55,standard,24,knn,k=15,benign-q0.82,0.9754285714285714,0.02124684850580363,0.9005476962373514,0.05120835809984354,0.976,0.03577708763999663,0.9353014554695227,0.019428449771492662,0.2,0.11736911946539273,24.4,0.8944271909999155,2.8,1.6431676725154984,11.2,1.6431676725154984,0.6,0.894427190999916
mask_edge0,global,95,0.55,standard,24,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9714285714285715,0.029416086117105784,0.9367096607096608,0.01898623631932505,0.9359999999999999,0.060663003552412414,0.9352663906806585,0.02874297669781154,0.11428571428571428,0.03912303982179757,23.4,1.51657508881031,1.6,0.5477225575051661,12.4,0.5477225575051662,1.6,1.51657508881031
mask_edge0,global,95,0.55,standard,24,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9714285714285715,0.029416086117105784,0.9367096607096608,0.01898623631932505,0.9359999999999999,0.060663003552412414,0.9352663906806585,0.02874297669781154,0.11428571428571428,0.03912303982179757,23.4,1.51657508881031,1.6,0.5477225575051661,12.4,0.5477225575051662,1.6,1.51657508881031
gaussian_edge0,global,105,0.55,standard,24,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9644444444444444,0.03555555555555552,0.9392810892810892,0.04036057840889982,0.9359999999999999,0.07266360849833979,0.9351796785168689,0.02513311685735315,0.17777777777777776,0.12668615834434865,23.4,1.8165902124584945,1.6,1.140175425099138,7.4,1.1401754250991378,1.6,1.816590212458495
gaussian_edge0,global,105,0.55,standard,24,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9644444444444444,0.03555555555555552,0.9392810892810892,0.04036057840889982,0.9359999999999999,0.07266360849833979,0.9351796785168689,0.02513311685735315,0.17777777777777776,0.12668615834434865,23.4,1.8165902124584945,1.6,1.140175425099138,7.4,1.1401754250991378,1.6,1.816590212458495
gaussian_edge0,global,100,0.6,robust,24,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.9616,0.040259160448275634,0.9394524959742352,0.041472803925284525,0.9359999999999999,0.07266360849833982,0.9351727982162764,0.024335109958888015,0.16,0.1140175425099138,23.4,1.8165902124584945,1.6,1.1401754250991378,8.4,1.1401754250991376,1.6,1.816590212458495
gaussian_edge0,global,100,0.6,robust,24,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.9616,0.040259160448275634,0.9394524959742352,0.041472803925284525,0.9359999999999999,0.07266360849833982,0.9351727982162764,0.024335109958888015,0.16,0.1140175425099138,23.4,1.8165902124584945,1.6,1.1401754250991378,8.4,1.1401754250991376,1.6,1.816590212458495
gaussian_edge0,global,100,0.6,standard,24,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9616,0.03182451884946575,0.9394524959742352,0.041472803925284525,0.9359999999999999,0.07266360849833982,0.9351727982162764,0.024335109958888015,0.16,0.1140175425099138,23.4,1.8165902124584945,1.6,1.1401754250991378,8.4,1.1401754250991376,1.6,1.816590212458495
gaussian_edge0,global,100,0.6,standard,24,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9616,0.03182451884946575,0.9394524959742352,0.041472803925284525,0.9359999999999999,0.07266360849833982,0.9351727982162764,0.024335109958888015,0.16,0.1140175425099138,23.4,1.8165902124584945,1.6,1.1401754250991378,8.4,1.1401754250991376,1.6,1.816590212458495
gaussian_edge0,global,95,0.6,standard,24,knn,k=10,benign-q0.9,0.9766666666666668,0.027080128015453182,0.9396763461980854,0.04055663687411531,0.9359999999999999,0.07266360849833982,0.9351642606938654,0.02019282296933451,0.13333333333333333,0.09501461875826152,23.4,1.8165902124584945,1.6,1.1401754250991378,10.4,1.1401754250991376,1.6,1.816590212458495
gaussian_edge0,global,95,0.6,standard,24,knn,k=15,benign-q0.9,0.9766666666666668,0.027182510717166798,0.9396763461980854,0.04055663687411531,0.9359999999999999,0.07266360849833982,0.9351642606938654,0.02019282296933451,0.13333333333333333,0.09501461875826152,23.4,1.8165902124584945,1.6,1.1401754250991378,10.4,1.1401754250991376,1.6,1.816590212458495
gaussian_edge0,global,95,0.55,standard,40,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9742857142857142,0.026108095546424476,0.9455387205387206,0.04124536177884021,0.9279999999999999,0.059329587896765276,0.9350682498858791,0.027918077761885263,0.1,0.08144110179279557,23.2,1.4832396974191329,1.4,1.140175425099138,12.6,1.1401754250991378,1.8,1.4832396974191326
gaussian_edge0,global,95,0.55,standard,40,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9742857142857142,0.026108095546424476,0.9455387205387206,0.04124536177884021,0.9279999999999999,0.059329587896765276,0.9350682498858791,0.027918077761885263,0.1,0.08144110179279557,23.2,1.4832396974191329,1.4,1.140175425099138,12.6,1.1401754250991378,1.8,1.4832396974191326
mask_edge0,global,100,0.65,standard,24,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.85,0.9688888888888888,0.040734006177385186,0.9455387205387206,0.04124536177884021,0.9279999999999999,0.05932958789676527,0.9350682498858791,0.02791807776188524,0.15555555555555553,0.12668615834434865,23.2,1.4832396974191324,1.4,1.140175425099138,7.6,1.140175425099138,1.8,1.4832396974191326
mask_edge0,global,100,0.65,standard,24,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.85,0.9688888888888888,0.040734006177385186,0.9455387205387206,0.04124536177884021,0.9279999999999999,0.05932958789676527,0.9350682498858791,0.02791807776188524,0.15555555555555553,0.12668615834434865,23.2,1.4832396974191324,1.4,1.140175425099138,7.6,1.140175425099138,1.8,1.4832396974191326
gaussian_edge0,global,95,0.55,standard,32,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.82,0.9782857142857143,0.023088118686670784,0.8992656449553001,0.04300800363074603,0.976,0.03577708763999664,0.9350593002884107,0.020809707653941186,0.2,0.09313146293146642,24.4,0.8944271909999156,2.8,1.3038404810405297,11.2,1.3038404810405297,0.6,0.8944271909999159
gaussian_edge0,global,95,0.55,standard,32,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.82,0.9782857142857143,0.023088118686670784,0.8992656449553001,0.04300800363074603,0.976,0.03577708763999664,0.9350593002884107,0.020809707653941186,0.2,0.09313146293146642,24.4,0.8944271909999156,2.8,1.3038404810405297,11.2,1.3038404810405297,0.6,0.8944271909999159
gaussian_edge0,global,95,0.55,standard,32,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.82,0.9771428571428572,0.024327694808466336,0.8992656449553001,0.04300800363074603,0.976,0.03577708763999664,0.9350593002884107,0.020809707653941186,0.2,0.09313146293146642,24.4,0.8944271909999156,2.8,1.3038404810405297,11.2,1.3038404810405297,0.6,0.8944271909999159
gaussian_edge0,global,95,0.55,standard,32,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.82,0.9771428571428572,0.024327694808466336,0.8992656449553001,0.04300800363074603,0.976,0.03577708763999664,0.9350593002884107,0.020809707653941186,0.2,0.09313146293146642,24.4,0.8944271909999156,2.8,1.3038404810405297,11.2,1.3038404810405297,0.6,0.8944271909999159
gaussian_edge0,global,95,0.55,standard,32,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.85,0.9771428571428572,0.02571428571428578,0.8992656449553001,0.04300800363074603,0.976,0.03577708763999664,0.9350593002884107,0.020809707653941186,0.2,0.09313146293146642,24.4,0.8944271909999156,2.8,1.3038404810405297,11.2,1.3038404810405297,0.6,0.8944271909999159
gaussian_edge0,global,95,0.55,standard,32,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.85,0.9771428571428572,0.02571428571428578,0.8992656449553001,0.04300800363074603,0.976,0.03577708763999664,0.9350593002884107,0.020809707653941186,0.2,0.09313146293146642,24.4,0.8944271909999156,2.8,1.3038404810405297,11.2,1.3038404810405297,0.6,0.8944271909999159
mask_edge0,global,95,0.55,standard,32,knn,k=15,benign-q0.82,0.9800000000000001,0.01927248223318861,0.8993990147783251,0.041613523180104466,0.976,0.035777087639996624,0.9350496156533893,0.016470898199944867,0.2,0.09313146293146642,24.4,0.8944271909999161,2.8,1.3038404810405297,11.2,1.3038404810405297,0.6,0.8944271909999159
mask_edge0,global,95,0.55,robust,24,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.9742857142857144,0.019897697538834466,0.9379700524917917,0.02865511829513177,0.9359999999999999,0.0726636084983398,0.9350436751793637,0.029361705759238094,0.11428571428571428,0.06388765649999399,23.4,1.8165902124584947,1.6,0.8944271909999159,12.4,0.8944271909999157,1.6,1.816590212458495
mask_edge0,global,95,0.55,robust,24,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.9742857142857144,0.019897697538834466,0.9379700524917917,0.02865511829513177,0.9359999999999999,0.0726636084983398,0.9350436751793637,0.029361705759238094,0.11428571428571428,0.06388765649999399,23.4,1.8165902124584947,1.6,0.8944271909999159,12.4,0.8944271909999157,1.6,1.816590212458495
mask_edge0,global,100,0.55,standard,24,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.85,0.973090909090909,0.03288849179518555,0.9475783475783477,0.05002414170305179,0.9279999999999999,0.06572670690061992,0.9350011092460895,0.01849362546741257,0.12727272727272726,0.12196734422726124,23.2,1.6431676725154984,1.4,1.3416407864998738,9.6,1.3416407864998738,1.8,1.6431676725154984
mask_edge0,global,100,0.55,standard,24,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.85,0.973090909090909,0.03288849179518555,0.9475783475783477,0.05002414170305179,0.9279999999999999,0.06572670690061992,0.9350011092460895,0.01849362546741257,0.12727272727272726,0.12196734422726124,23.2,1.6431676725154984,1.4,1.3416407864998738,9.6,1.3416407864998738,1.8,1.6431676725154984
mask_edge0,global,100,0.55,standard,24,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.978909090909091,0.022474963113254455,0.9475783475783477,0.05002414170305174,0.9279999999999999,0.06572670690061992,0.9350011092460895,0.01849362546741259,0.12727272727272726,0.12196734422726124,23.2,1.6431676725154984,1.4,1.3416407864998738,9.6,1.3416407864998738,1.8,1.6431676725154984
mask_edge0,global,100,0.55,standard,24,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.978909090909091,0.022474963113254455,0.9475783475783477,0.05002414170305174,0.9279999999999999,0.06572670690061992,0.9350011092460895,0.01849362546741259,0.12727272727272726,0.12196734422726124,23.2,1.6431676725154984,1.4,1.3416407864998738,9.6,1.3416407864998738,1.8,1.6431676725154984
mask_edge0,global,95,0.55,robust,24,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.8,0.9742857142857144,0.019897697538834466,0.8977699184595735,0.026765223017047767,0.976,0.021908902300206656,0.9349589408412937,0.01665149128015393,0.2,0.059761430466719674,24.4,0.5477225575051662,2.8,0.8366600265340756,11.2,0.8366600265340758,0.6,0.5477225575051662
mask_edge0,global,95,0.55,robust,24,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.8,0.9742857142857144,0.019897697538834466,0.8977699184595735,0.026765223017047767,0.976,0.021908902300206656,0.9349589408412937,0.01665149128015393,0.2,0.059761430466719674,24.4,0.5477225575051662,2.8,0.8366600265340756,11.2,0.8366600265340758,0.6,0.5477225575051662
mask_edge0,global,95,0.55,standard,32,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.9765714285714285,0.021323552179480367,0.8977699184595735,0.026765223017047753,0.976,0.021908902300206666,0.9349589408412937,0.01665149128015394,0.2,0.05976143046671969,24.4,0.547722557505166,2.8,0.8366600265340756,11.2,0.8366600265340757,0.6,0.5477225575051661
mask_edge0,global,95,0.55,standard,32,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.9765714285714285,0.021323552179480367,0.8977699184595735,0.026765223017047753,0.976,0.021908902300206666,0.9349589408412937,0.01665149128015394,0.2,0.05976143046671969,24.4,0.547722557505166,2.8,0.8366600265340756,11.2,0.8366600265340757,0.6,0.5477225575051661
mask_edge0,global,95,0.55,standard,32,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.9720000000000001,0.0283851067589024,0.8977699184595735,0.026765223017047753,0.976,0.021908902300206666,0.9349589408412937,0.01665149128015394,0.2,0.05976143046671969,24.4,0.547722557505166,2.8,0.8366600265340756,11.2,0.8366600265340757,0.6,0.5477225575051661
mask_edge0,global,95,0.55,standard,32,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.9720000000000001,0.0283851067589024,0.8977699184595735,0.026765223017047753,0.976,0.021908902300206666,0.9349589408412937,0.01665149128015394,0.2,0.05976143046671969,24.4,0.547722557505166,2.8,0.8366600265340756,11.2,0.8366600265340757,0.6,0.5477225575051661
mask_edge0,global,95,0.55,robust,24,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.9737142857142856,0.02074136161472178,0.9366127946127947,0.019331373546568085,0.9359999999999999,0.0726636084983398,0.9349306256053976,0.03577054940793181,0.11428571428571428,0.03912303982179757,23.4,1.8165902124584947,1.6,0.5477225575051661,12.4,0.5477225575051662,1.6,1.816590212458495
mask_edge0,global,95,0.55,robust,24,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.9737142857142856,0.02074136161472178,0.9366127946127947,0.019331373546568085,0.9359999999999999,0.0726636084983398,0.9349306256053976,0.03577054940793181,0.11428571428571428,0.03912303982179757,23.4,1.8165902124584947,1.6,0.5477225575051661,12.4,0.5477225575051662,1.6,1.816590212458495
mask_edge0,global,95,0.6,standard,32,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9786666666666667,0.03500793560830964,0.9398021978021978,0.04121599936958127,0.9359999999999999,0.07797435475847168,0.9349276112960908,0.02691654957060412,0.13333333333333333,0.0950146187582615,23.4,1.949358868961793,1.6,1.1401754250991378,10.4,1.1401754250991376,1.6,1.9493588689617927
mask_edge0,global,95,0.6,standard,32,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9786666666666667,0.03500793560830964,0.9398021978021978,0.04121599936958127,0.9359999999999999,0.07797435475847168,0.9349276112960908,0.02691654957060412,0.13333333333333333,0.0950146187582615,23.4,1.949358868961793,1.6,1.1401754250991378,10.4,1.1401754250991376,1.6,1.9493588689617927
gaussian_edge0,global,95,0.6,robust,24,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.8,0.9626666666666667,0.029758285494220885,0.9068053274949825,0.05882080007208339,0.968,0.03346640106136301,0.9349070042466268,0.024155761137789125,0.21666666666666665,0.13944333775567924,24.2,0.8366600265340756,2.6,1.6733200530681511,9.4,1.6733200530681507,0.8,0.8366600265340756
gaussian_edge0,global,95,0.6,robust,24,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.8,0.9626666666666667,0.029758285494220885,0.9068053274949825,0.05882080007208339,0.968,0.03346640106136301,0.9349070042466268,0.024155761137789125,0.21666666666666665,0.13944333775567924,24.2,0.8366600265340756,2.6,1.6733200530681511,9.4,1.6733200530681507,0.8,0.8366600265340756
gaussian_edge0,global,100,0.55,robust,24,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.82,0.9578181818181818,0.035312068032902454,0.9068053274949825,0.058820800072083346,0.968,0.03346640106136301,0.9349070042466268,0.024155761137789115,0.2363636363636364,0.15212000482437735,24.2,0.8366600265340756,2.6,1.6733200530681511,8.4,1.6733200530681513,0.8,0.8366600265340756
gaussian_edge0,global,100,0.55,robust,24,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.82,0.9578181818181818,0.035312068032902454,0.9068053274949825,0.058820800072083346,0.968,0.03346640106136301,0.9349070042466268,0.024155761137789115,0.2363636363636364,0.15212000482437735,24.2,0.8366600265340756,2.6,1.6733200530681511,8.4,1.6733200530681513,0.8,0.8366600265340756
mask_edge0,global,95,0.55,standard,24,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.9697142857142858,0.03479385355056215,0.8977088683985237,0.02694866309006088,0.976,0.03577708763999661,0.9347995737562886,0.022285999460644374,0.2,0.059761430466719674,24.4,0.8944271909999157,2.8,0.8366600265340756,11.2,0.8366600265340757,0.6,0.8944271909999159
mask_edge0,global,95,0.55,standard,24,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.78,0.9697142857142858,0.03479385355056215,0.8977088683985237,0.02694866309006088,0.976,0.03577708763999661,0.9347995737562886,0.022285999460644374,0.2,0.059761430466719674,24.4,0.8944271909999157,2.8,0.8366600265340756,11.2,0.8366600265340757,0.6,0.8944271909999159
mask_edge0,global,95,0.65,robust,24,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9800000000000001,0.03588871688985269,0.9833333333333334,0.02282177322938192,0.8960000000000001,0.10039920318408907,0.9347887992406264,0.05824124458705186,0.04,0.05477225575051661,22.4,2.5099800796022267,0.4,0.5477225575051661,9.6,0.5477225575051661,2.6,2.5099800796022267
mask_edge0,global,95,0.65,robust,24,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9800000000000001,0.03588871688985269,0.9833333333333334,0.02282177322938192,0.8960000000000001,0.10039920318408907,0.9347887992406264,0.05824124458705186,0.04,0.05477225575051661,22.4,2.5099800796022267,0.4,0.5477225575051661,9.6,0.5477225575051661,2.6,2.5099800796022267
mask_edge0,global,95,0.65,robust,24,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9808,0.034105717995667556,0.9833333333333334,0.02282177322938192,0.8960000000000001,0.10039920318408907,0.9347887992406264,0.05824124458705186,0.04,0.05477225575051661,22.4,2.5099800796022267,0.4,0.5477225575051661,9.6,0.5477225575051661,2.6,2.5099800796022267
mask_edge0,global,95,0.65,robust,24,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9808,0.034105717995667556,0.9833333333333334,0.02282177322938192,0.8960000000000001,0.10039920318408907,0.9347887992406264,0.05824124458705186,0.04,0.05477225575051661,22.4,2.5099800796022267,0.4,0.5477225575051661,9.6,0.5477225575051661,2.6,2.5099800796022267
mask_edge0,global,95,0.55,standard,24,knn,k=15,benign-q0.88,0.9788571428571429,0.026848022767619453,0.944042994042994,0.03449186781622156,0.9279999999999999,0.06572670690061994,0.934776594762291,0.03812870993682336,0.1,0.06388765649999399,23.2,1.643167672515498,1.4,0.8944271909999159,12.6,0.8944271909999159,1.8,1.6431676725154984
mask_edge0,global,95,0.55,standard,24,knn,k=5,benign-q0.88,0.9777142857142858,0.026756650899298757,0.944042994042994,0.03449186781622156,0.9279999999999999,0.06572670690061994,0.934776594762291,0.03812870993682336,0.1,0.06388765649999399,23.2,1.643167672515498,1.4,0.8944271909999159,12.6,0.8944271909999159,1.8,1.6431676725154984
mask_edge0,global,95,0.6,robust,24,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.9773333333333334,0.02487747754272701,0.9394945054945054,0.04174765626386874,0.9359999999999999,0.08294576541331086,0.9347707485509927,0.033615714696997694,0.13333333333333333,0.0950146187582615,23.4,2.0736441353327724,1.6,1.1401754250991378,10.4,1.1401754250991376,1.6,2.073644135332772
mask_edge0,global,95,0.6,robust,24,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.9773333333333334,0.02487747754272701,0.9394945054945054,0.04174765626386874,0.9359999999999999,0.08294576541331086,0.9347707485509927,0.033615714696997694,0.13333333333333333,0.0950146187582615,23.4,2.0736441353327724,1.6,1.1401754250991378,10.4,1.1401754250991376,1.6,2.073644135332772
gaussian_edge0,global,100,0.65,robust,24,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9511111111111111,0.044109851647287125,0.9398148148148149,0.04166666666666665,0.9359999999999999,0.08294576541331086,0.9347636490493633,0.030376592062447617,0.17777777777777776,0.12668615834434868,23.4,2.073644135332772,1.6,1.1401754250991378,7.4,1.140175425099138,1.6,2.073644135332772
gaussian_edge0,global,100,0.65,robust,24,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9511111111111111,0.044109851647287125,0.9398148148148149,0.04166666666666665,0.9359999999999999,0.08294576541331086,0.9347636490493633,0.030376592062447617,0.17777777777777776,0.12668615834434868,23.4,2.073644135332772,1.6,1.1401754250991378,7.4,1.140175425099138,1.6,2.073644135332772
